id,content
456,"보일 때는 부모도 자신감을 잃고 맙니다. 한편으론 두렵고 싫은 마음이 생겨
선뜻 아이에게 다가서지 못할 수도 있습니다.
감정코칭 상담을 하면서 지금껏 수많은 사람을 만났습니다. 한 분 한 분
모두 특별한 인연이지만, 특히 더 소중한 인연이 있습니다. 초등학교 1학
년 남자아이가 바로 그 주인공입니다. 석진이(가명, 8세)는 자신의 머리를 뜯
고, 칼로 팔을 자해하고, 높은 곳에서 뛰어내리고, 창문을 깨기도 했다고 합
180 내 아이를 위한 감정코칭
PART4 아이와 교감하는 감정코칭 5단계 181
니다. 만 4세 때부터 주의력결핍 과잉행동장애 ADHD 정신과 약을 복용하는
중이었습니다. 석진이의 행동에 깜짝 놀라 석진이 엄마가 병원에 데려갔더
니 당장 정신과 병동에 입원시켜야 한다고 했답니다. 적어도 한 달 이상은
약물 치료를 해야 한다고 해서 지푸라기라도 잡는 심정으로 상담을 받으러
왔던 것이지요.
""어떤 진단을 받으셨어요?""라고 물었더니, 석진이 엄마는 ""정신분열"
457,"왔던 것이지요.
""어떤 진단을 받으셨어요?""라고 물었더니, 석진이 엄마는 ""정신분열
증...""이라고 모기만한 목소리로 대답했습니다. 엄마도 큰 충격을 받은 듯
했습니다. 안 온다고 버티는 아이를 엄마가 억지로 질질 끌고 온 터라 석
진이는 씩씩거리며 고개를 푹 숙인 채 앉아 있었습니다. 먼저 말을 걸었습
니다.
""지금 기분이 어때?
그제야 석진이는 ""나빠요"" 하며 내 얼굴을 흘깃 쳐다보더니 고개를 떨어
뜨렸습니다.
""기분이 굉장히 나쁘구나. 선생님이 봐도 기분이 굉장히 나쁜 것 같은데,
어떻게 나쁜지 얘기해줄 수 있겠니?""
다시 대화를 이어갔습니다.
""화가 나요. 병원에 오기 싫단 말이에요.""
석진이는 볼멘소리로 말했습니다.
""그랬구나. 병원에 오는 것이 싫어서 화가 났구나.""
석진이의 말을 경청하여 거울식 반영법으로 조용히 답해주었더니, 그
제야 석진이는 화를 누그러뜨리며 제 얼굴을 바라보았습니다.
""뭘 하면 기분이 좋아질 것 같아?""
""바다에 가고 싶어요."""
458,"""뭘 하면 기분이 좋아질 것 같아?""
""바다에 가고 싶어요.""
""바다에 가고 싶어?""
""네!""
석진이의 표정이 환하게 밝아졌습니다.
""바다에 가고 싶구나. 바다에 가면 뭐하고 싶어?""
""낚시.""
석진이의 감정은 완전히 누그러졌지만, 정말 정신병원에 가야 하는 것인
지 정확한 진단을 하기 위해 밤샘 관찰을 해보고 싶다고 엄마에게 말했습니
다. 초등학교 1학년 아이를 정신과 병원에 입원시켜 한 달간 치료하는 것은
최후의 수단일지언정 처음부터 선택할 일은 아닌 것 같았습니다. 좀 더 정확
한 진단과 평가가 필요했습니다. 석진이가 원하는 대로 인천 바닷가로 갔습
니다. 어머니의 허락을 얻은 것은 물론입니다.
바닷가에서 낚시를 할 만한 곳을 찾았지만 아이용 낚싯대가 없어 낚시를
하기가 어려웠습니다. 그래서 ""우리 그냥 낚시하는 것 구경할까?"" 하고 물
었습니다. 석진이는 그러겠다고 순순히 고개를 끄덕였고, 할아버지들이 잡"
459,"었습니다. 석진이는 그러겠다고 순순히 고개를 끄덕였고, 할아버지들이 잡
은 물고기를 구경했습니다. 조금 전만 해도 그렇게 씩씩거리던 아이가 지극
히 정상적이고 활발하게 자신의 의사를 정확히 표현하며 잘 따랐습니다. 석
진이는 할아버지 옆에서 구경하며 ""할아버지, 이 고기는 언제 잡았어요?""
하고 묻기도 하고, 밥도 잘 먹고 집으로 왔습니다.
석진이와 함께 집에 돌아온 시간이 밤 10시 정도였습니다. “오늘 어땠어?""
하고 물어보니 아이는 천진난만하게 웃으며 ""좋았어요""라고 답했습니다.
""그래? 그럼 우리 좋았던 것을 일기로 써볼까?""
내 아이를 위한 감정코칭
201
PART 아이와 교감하는 감정코칭 5단계 183
석진이는 학교에서도 빈번히 벌서고 꾸지람을 들었고, 한글을 미처 떼지
못한 상태였습니다. 글로 쓰는 일기는 어려울 것 같아 그림일기는 어떻겠느
냐며 크레파스랑 스케치북을 주었더니 그림일기를 정말 멋지게 그렸습니"
460,"냐며 크레파스랑 스케치북을 주었더니 그림일기를 정말 멋지게 그렸습니
다. 물고기 비늘 하나하나를 얼마나 정교하게 그리는지 감탄이 절로 나왔습
니다. ""물고기 색깔도 예쁘고, 비늘과 눈이 살아 있는 것 같아"" 하고 제 소감
을 말하니 아주 좋아했습니다.
석진이와 30분가량 게임도 하며 친밀감을 쌓은 뒤 ""바다에 가고 싶다고
했는데, 언제부터 가고 싶었어? 낚시하면 어떤 기분이 들 것 같았어?"" 등을
물었습니다. 석진이가 바다에 가고 싶었던 이유는 아빠와의 추억이 그리웠
기 때문이었습니다. 어릴 때부터 가정 불화가 심했던 석진이의 부모님은 이
혼을 했습니다. 이후 엄마가 무작정 석진이를 데리고 서울로 올라왔고, 석진
이는 부산에서 살면서 익숙했던 모든 것과 갑자기 결별해야 했습니다. 그중
아빠와 헤어지는 것이 너무 싫었습니다. 아빠가 보고 싶은데 만날 수 없으니
아빠와 함께 바다에 갔던 일, 낚시를 했던 기억을 떠올리며 바다에 가고 싶
어 했던 것입니다."
461,"어 했던 것입니다.
석진이는 아빠를 보고 싶은 마음을 어떻게 표현해야 할지 몰라 울고 떼쓰
고 심술을 부렸던 것입니다. 그럴수록 점점 더 꾸지람만 받게 되고 급기야
창문에서 뛰어내리고 자해를 하는 형태로 표출했다는 것을 알 수 있었습니
다. 주의력결핍 과잉행동장애도 아니었고, 정신분열증은 더더욱 아니었습
니다.
부모가 이혼할 때 서로 칼부림을 할 정도로 격렬하게 싸웠는데, 석진이가
그 모습을 다 목격했다고 합니다. 어른들은 아이가 어려서 기억하지 못할 거
라 생각하지만 석진이는 그때의 일을 선명하게 기억하고 있었습니다. 그리
고 석진이의 마음에 큰 상처로 남았던 것입니다. 석진이 엄마에게 아이의 상
태를 설명해주고, 석진이가 그림을 아주 잘 그리니 그림으로 숫자와 한글을
배우도록 지도하면 좋겠다고 이후 석진이는 그림을 아주 잘 그려 상을 여러
차례 받았고, 학교생활에도 잘 적응했습니다. 지금은 그 또래의 평범한 남자
아이처럼 평온한 일상을 살고 있습니다."
462,"아이처럼 평온한 일상을 살고 있습니다.
석진이 어머니는 만약 석진이가 자해를 하며 격하게 감정을 보였던 그때
를 감정코칭의 기회로 삼지 않았다면, 지금 자신과 석진이는 어떻게 되었을
까 생각하기조차 끔찍하다고 했습니다. 초등학교 1학년 아들이 정신병원에
격리 수용되어 자신의 감정을 이해받지 못하고 엄마마저 자신을 버렸다는
마음으로 상태가 더 악화될 수도 있었다는 생각을 하면 등골이 서늘해진다
고 했습니다.
하지만 감정코칭을 배운 뒤 석진이와 신뢰감을 회복하고부터는 석진이에
게 저절로 고마운 마음이 우러나온다고 했습니다. 예전에는 자기 아빠를 닮
아 고집이 세고 난폭하고 미운 짓만 골라 한다고 생각했답니다. 그러나 감정
코칭을 하고 보니까 석진이가 여리고 총명하며 사랑이 넘치고 재능이 풍부
한 아이라는 것이 너무 감사하다고 했습니다.
작은 감정의 변화를 포착하라
감정이 격해질 때가 감정코칭하기에 좋은 시기임은 분명합니다. 하지만 감"
463,"감정이 격해질 때가 감정코칭하기에 좋은 시기임은 분명합니다. 하지만 감
정코칭의 효과를 극대화하기 위해 일부러 아이의 감정이 고조되기를 기다
184
내 아이를 위한 감정코칭
PART4 아이와 교감하는 감정코칭 5단계
185
리는 것만큼 어리석은 일도 없습니다.
감정코칭의 기본은 아이의 작은 감정을 알아차리고 읽어주어 감정이 격해
지지 않도록 하는 것입니다. 작은 감정을 하나둘씩 만나 익숙해지면, 좀 더
큰 감정을 만났을 때의 충격을 최소화할 수 있습니다.
네 살 은혁이가 사는 동네는 은혁이 또래의 아이가 많지 않습니다. 윗집
에 사는 다섯 살 수빈이가 은혁이의 유일한 친구입니다. 둘 다 형제자매가
없어 유치원에 갔다오면 거의 붙어 지냅니다. 그런데 어린아이들이 다 그렇
듯 잘 놀다가도 걸핏하면 싸움이 납니다. 은혁이가 한 살 어려서 그런지 주
로 울음을 터트리는 쪽은 은혁이입니다.
팔이 안으로 굽는다고 은혁이 엄마는 은혁이가 울면 속이 상하고 수빈이"
464,"팔이 안으로 굽는다고 은혁이 엄마는 은혁이가 울면 속이 상하고 수빈이
가 미워지기도 하지만 그때마다 '애들은 싸우면서 큰다'고 믿으며 그냥 넘
어갑니다. 은혁이도 수빈이가 없으면 놀 친구가 없다는 것을 아는지 울다가
도수빈이가 집에 간다고 하면 가지 말라고 붙잡습니다.
싸움의 원인은 주로 장난감입니다. 이상하게도 아이들은 하고많은 장난
감 중 꼭 하나를 두고 쟁탈전을 벌입니다. 보통 때라면 어느 정도 실랑이를
벌이다 은혁이가 양보를 하는 편인데, 그날은 유난히 고집을 부렸습니다.
""안돼. 내 거야.""
은혁이가 자동차 장난감을 움켜쥐고 뺏기지 않으려고 결사적으로 애를
씁니다.
""잠깐만 갖고 놀다 줄게. 너 자꾸 그러면 나 집에 간다.""
언제나처럼 수빈이가 또 집에 가겠다고 협박 아닌 협박을 합니다. 그런데
도 은혁이는 울면서 장난감을 내놓지 않습니다.
""은혁아, 수빈이 형이 잠깐만 갖고 놀다 준다잖아. 우리 은혁이 착하지?"""
465,"""은혁아, 수빈이 형이 잠깐만 갖고 놀다 준다잖아. 우리 은혁이 착하지?""
은혁이 엄마가 사태를 수습하고자 나섰지만 은혁이는 “싫어, 싫어""를 외
치며 더욱 크게 울었고, 머쓱해진 수빈이는 자기 집으로 가버렸습니다. 은혁
이가 놓지 않았던 장난감은 사실 은혁이가 제일 좋아하는 것이었습니다. 다
른 장난감은 다 양보하더라도 그것만큼은 친구에게 뺏기고 싶지 않은 마음
이었던 것입니다. 그 마음을 자기편이라 믿었던 엄마조차 알아주지 않았으
니 은혁이가 서럽고, 화가 나고, 속상한 것은 당연합니다.
뒤늦게 은혁이 엄마가 미안하다고 말하며 은혁이를 달래도 마음은 쉽게
누그러지지 않습니다. 게다가 은혁이는 자기편을 들어주지 않았던 엄마도
밉지만 수빈이 형이 더욱 미운 모양이었습니다.
“이제 다시는 수빈이 형아랑 안 놀 거야.""
수빈이 엄마 얘기를 들어보니, 수빈이도 은혁이가 늘 장난감을 잘 안 주
고 걸핏하면 울어서 은혁이랑 놀고 싶지 않다고 합니다. 두 아이 모두 감정"
466,"고 걸핏하면 울어서 은혁이랑 놀고 싶지 않다고 합니다. 두 아이 모두 감정
이 크게 상한 모양입니다. 비록 자주 토닥거리기는 했지만 잘 지냈던 두 아
이의 사이가 멀어질 수도 있는 위기 상황입니다. 물론 이 시점에도 감정코칭
으로 두 아이의 관계를 원래대로 회복시킬 수는 있습니다. 하지만 두 아이의
마음이 다치기 시작한 지는 꽤 오랜 시간이 흘렀고 미리 그 불씨를 감지하고
감정코칭을 했다면 아이들이 그렇게 격한 감정을 보이며 싸우지는 않았을
겁니다.
은혁이 엄마의 경우 일부러 아이의 감정이 고조되기를 기다렸다고 보기
는 어려울 수도 있습니다. 하지만 아이의 기분을 충분히 예상하면서도 아이
의 기분을 방치하는 동안 아이 마음속에는 조금씩 친구에 대한 미움이 쌓였
186
내 아이를 위한 감정코칭
PART4 아이와 교감하는 감정코칭 5단계 187
고, 어느 순간 폭발해버리고 만 것입니다.
이런 상황이 오기 전에 미리 감정코칭을 해서 미움이 쌓이지 않도록 하는"
467,"이런 상황이 오기 전에 미리 감정코칭을 해서 미움이 쌓이지 않도록 하는
것이 현명합니다. 단서는 아이의 표정, 음성, 몸짓에서도 얼마든지 찾을 수
있습니다. 단서에서 감정이 느껴지면 바로 ""지금 기분이 어때?"" 하고 3단계
로 들어가야 합니다.
EMOTION COACHING
감정코칭 3단계,
아이의 감정 공감하고 경청하기
188 내 아이를 위한 감정코칭
감정코칭 1, 2단계까지는 부모가 아이의 감정을 알아차리고, 감정코칭을 할
것인가 말 것인가를 결정하는 단계입니다. 아직까지는 부모의 마음 안에서
일어나는 단계, 즉 본격적으로 아이와의 실제적인 대화를 시작하기 전 단계
입니다. 아이와의 본격적인 대화는 3단계부터 시작됩니다.
3단계는 아이의 감정을 공감해주는 단계입니다. 감정을 공감해주는 데도
기술이 필요합니다. 나는 네가 말하지 않아도 네 감정을 다 알고 있다'는
식으로 접근해서는 안 됩니다. 아이의 감정이 어떤지 짐작이 가더라도 아이"
468,"식으로 접근해서는 안 됩니다. 아이의 감정이 어떤지 짐작이 가더라도 아이
스스로 자기감정을 들여다보고 이야기할 수 있도록 해야 합니다. 아이의 감
정을 살피고 진심으로 충분히 공감해주는 것이 3단계의 핵심입니다.
감정코칭 5단계 중 3단계는 매우 중요합니다. 감정코칭의 거의 대부분을
차지하며, 3단계를 어떻게 진행했느냐에 따라 감정코칭의 성패가 갈린다고
PART 4 아이와 교감하는 감정코칭 5단계 189
봐도 무방합니다. 실제로 3단계를 잘 마치면 4, 5단계는 별 어려움 없이 수
월하게 진행될 수 있습니다.
긍정적 감정, 부정적 감정 모두 공감해주기
아이의 감정은 그것이 어떤 것이든 공감해주어야 합니다. 아이의 감정에 어
떤 편견을 두어서는 안 됩니다. 그런데 실제로 감정코칭을 하다 보면 부모
도 모르는 사이에 아이의 감정에 선입견이나 편견이 앞설 때가 있습니다.
또는 너무 격한 감정 표현에 놀라거나 걱정되거나 심한 거부감이 들 수도"
469,"또는 너무 격한 감정 표현에 놀라거나 걱정되거나 심한 거부감이 들 수도
있습니다. 주로 아이가 분노의 감정을 격하게 보일 때입니다.
친구와 놀다 크게 싸워 화가 났을 때 아이들은 ""그애 정말 미워! 확 죽어
버렸으면 좋겠어. 다시는 안 보게'와 같이 격하게 감정을 표현할 수 있습니
다. 동생에게 부모의 사랑을 빼앗겨 질투와 섭섭함을 느낄 때도 아이들은 이
와 비슷한 말을 합니다. 아이 입장에선 죽는다는 것이 무얼 의미하는지도 모
르고 그저 자기 눈앞에서 사라졌으면 좋겠다는 마음을 표현한 것인데, 어른
들이 받아들이기엔 편치 않습니다.
아이가 저런 마음을 가져도 되나 싶은 마음에 “못써, 그런 말을 하면 또
는 ""어쩜 그런 무서운 말을 하니""라는 말이 저절로 튀어나갑니다. 이러면 감
정코칭은 시작도 하기 전에 실패입니다. 설령 아이가 다소 격한 어투로 감정
을 드러내도 감정 그 자체는 공감을 해주어야 합니다.
“그래, 우리 정재가 친구가 죽어버렸으면 좋겠다는 생각이 들 정도로 화"
470,"“그래, 우리 정재가 친구가 죽어버렸으면 좋겠다는 생각이 들 정도로 화
가났구나.""
""그렇구나. 우리 예나가 동생이 없어졌으면 좋겠다는 생각이 들 정도로
엄마한테 섭섭함을 느꼈구나.""
그렇게 아이의 감정을 읽어주고 공감해주어야 합니다. 물론 아이가 친구
나 동생이 죽기를 바라는 마음은 좋은 마음이 아닙니다. 친구나 동생이 미워
때리거나 어떤 형태로든 해코지를 하는 것도 잘못된 행동입니다. 하지만 먼
저 아이의 감정을 공감해주지 않는다면, 어떤 것이 옳고 그른지 아이가 알
수 있는 기회 자체가 없어집니다. 자기 마음을 몰라주는 부모가 섭섭해 더욱
속상하고 화가 날 뿐입니다.
부모들이 감정을 있는 그대로 공감해주는 데 어려움을 느끼는 이유는 감
정을 좋은 감정과 나쁜 감정으로 구분하기 때문입니다. 여기서 말하는 좋은
감정은 기쁨, 즐거움, 행복, 편안함 등의 감정입니다. 나쁜 감정은 슬픔, 외
로움, 미움, 분노, 화, 질투, 공포 등을 의미합니다. 좋은 감정은 아이를 행복"
471,"로움, 미움, 분노, 화, 질투, 공포 등을 의미합니다. 좋은 감정은 아이를 행복
하고 편안하게 만들어 아이가 긍정적으로 성장할 수 있도록 돕지만, 나쁜 감
정은아이를 힘들게 하고 부정적으로 성장하게 한다고 믿습니다.
이처럼 감정을 좋은 감정과 나쁜 감정으로 구분하는 부모는 아이의 나쁜
감정을 인정하지 않거나 빨리 없애주려고 노력합니다. 억압형 부모들은 아
이가 소위 그들이 생각하는 나쁜 감정을 가질 때 야단을 치거나 훈계를 합니
다. 키우던 강아지가 죽어 슬퍼하는 아이에게 ""강아지 좀 죽었다고 그렇게
찔찔 짜냐. 누가 보면 할머니라도 돌아가신 줄 알겠다""는 식으로 감정을 무
•시합니다. 축소전환형 부모라면 ""이제 그만 울어. 엄마가 더 예쁜 강아지 사
줄게""라고 말하며 빨리 슬픈 감정에서 빠져나오기를 바랍니다.
억압형이나 축소전환형 부모 모두 아이가 나쁜 감정을 빨리 극복하고 더
190
내 아이를 위한 감정코칭
PART 아이와 교감하는 감정코칭 5단계 191"
472,"190
내 아이를 위한 감정코칭
PART 아이와 교감하는 감정코칭 5단계 191
강하게, 더 행복하게 살기를 바라는 마음에서 나쁜 감정을 부정합니다. 하지
만 의도와는 달리 나쁜 감정을 억압하거나 부정하도록 강요받은 아이는 그
런 감정을 느낄 때 죄책감을 갖거나 부끄러워합니다. 누구나 다 느낄 수 있
는 감정인데도 자기만 나쁘거나 이상하거나 부족해서 그런 감정을 느끼는
것으로 오해합니다.
감정코칭을 하려면 감정에 좋은 감정과 나쁜 감정이라는 줄을 그어서는
안 됩니다. 아이의 감정을 있는 그대로 편견 없이 공감해줄 때 비로소 감정
코칭을 할 수 있습니다.
아이 자신도 모르는 복합적인 감정도 받아준다
감정은 언제나 똑 떨어지는 분명한 형태로 나타나지 않습니다. 여러 가지 감
정이 복합적으로 섞여 나타날 때가 더 많습니다. 어른들은 오랜 경험을 통해
다양한 감정이 한꺼번에 밀려올 수 있다는 것을 알지만 아이들은 그렇지 않"
473,"다양한 감정이 한꺼번에 밀려올 수 있다는 것을 알지만 아이들은 그렇지 않
습니다. 아이들은 한편으론 좋으면서도 다른 한편으론 무섭고 두려운 감정
을 어떻게 받아들여야 하는지 몰라 불안해합니다.
초등학교 5학년 은지가 여름 캠핑을 떠날 때의 일입니다. 3박 4일 일정의
리더십 훈련을 위한 캠핑이었습니다. 캠핑에 대한 제안은 부모가 먼저 했습
니다. 은지의 소극적인 성격을 바꿔주고 싶었던 부모에겐 기대가 되는 캠프
였습니다. 그렇지만 억지로 강요를 했던 것은 아닙니다. 은지도 재미있을 것
같다며 흔쾌히 캠프를 가겠다고 했습니다.
가지 않겠다며 울먹였습니다. 이런 경우 부모들은 대부분 ""도대체 왜 그래?
네가 가겠다고 했잖아. 캠프가 얼마나 재미있는데 그래. 왜 우는지 이해할 수
없네""라고 말합니다. 하지만 그렇게 이야기하면 아이는 더욱 주눅이 듭니다.
남들은 다 즐거워하는데 자기만 불안해하니 '내가 비정상인가 봐', 내가 모
자라나, 내가 겁쟁이인가봐 하고 생각할 수 있습니다."
474,"자라나, 내가 겁쟁이인가봐 하고 생각할 수 있습니다.
사실 캠프가 즐겁기만 한 것은 아닙니다. 캠프에 대한 호기심과 설렘이
있지만 다른 한편으론 두렵고 불안하고 걱정스러운 마음도 듭니다. 이는 지
극히 자연스러운 감정입니다. 그렇게 복합적인 감정이 일어날 수 있다는 것
을 공감해주어야 합니다.
하지만 정작 아이는 여러 감정이 섞여 있어 자기감정이 어떤 것인지 잘
모를 수 있습니다. 그럴 때는 부모가 먼저 아이의 감정을 정리해주어도 좋습
니다. ""엄마가 보기에는 은지가 설레기도 하면서 두려울 것 같은데..."" 또는
""엄마도 처음 수학여행갈 때 좋으면서도 두려웠어""라고 말해준다면, 아이는
안심하고 공감합니다. 그렇게 복잡하게 여러 감정을 느껴도 괜찮다고 생각
하면서 말입니다.
감정을 공감할 때는 언제나 진지하게
감정을 공감할 때는 아이의 마음이 되어 진지하게 공감해주어야 합니다. 그
런데 종종 어른들은 아이의 감정을 조금은 장난스럽게 받아들이곤 합니다."
475,"런데 종종 어른들은 아이의 감정을 조금은 장난스럽게 받아들이곤 합니다.
""아이가 너무 사랑스러워요. 화를 내거나 우는 모습조차 얼마나 귀여운
그런데 캠프를 떠나기 하루 전에 일이 터졌습니다. 갑자기 은지가 캠프를
지....”
12
192
내 아이를 위한 감정코칭
PART4 아이와 교감하는 감정코칭 5단계 193
소저 엄마는 거의 마흔이 가까운 나이에 소저를 얻었습니다. 결혼도 늦은
데다 나이가 많아 그런지 임신이 잘 안 돼 결혼한 지 3년 만에 겨우 소저를
낳았습니다. 그때 나이가 서른여덟 살. 기다리고 기다리던 아기를 출산하자
그녀는 세상을 다 얻은 듯한 기쁨에 젖어 꿈같은 하루하루를 보냈습니다. 너
무도 귀한 아기라서 어떤 모습이든 예쁘기만 했습니다.
소저는 식탐이 있는 편이라 먹는 것을 좋아하는데 특히 아이스크림을 좋
아해 제재를 하지 않으면 하루에 7~8개도 거뜬히 먹습니다. 그렇게 아이스
크림을 많이 먹은 날은 배탈이 나서 꼭 설사를 하기 때문에 소저 엄마는 아"
476,"크림을 많이 먹은 날은 배탈이 나서 꼭 설사를 하기 때문에 소저 엄마는 아
이스크림을 감춰놓고 웬만하면 주지 않으려고 합니다. 그럴 때마다 소저는
속이 상해 애가 탑니다.
""엄마, 엄마, 아이스크림 주세요. 네?""
고사리만한 두 손을 모아 달라고 조르는 모습이 그렇게 귀여울 수가 없습
니다. 아이스크림을 너무 많이 먹으면 좋지 않다는 것을 알면서도 불쌍한 표
정으로 간절하게 아이스크림을 달라고 쫓아다니는 모습을 보면 절로 웃음
이 나옵니다. 한참을 사정해도 아이스크림을 주지 않으면 화를 참지 못하고
씩씩거리거나 울어버립니다.
""아이고, 우리 소저, 엄마가 아이스크림을 안 줘서 속상하구나.”
말로는 소저의 감정을 읽어줍니다. 하지만 표정은 속상해하고 화내는 아
이가 귀엽고 사랑스러울 뿐이라고 말합니다. 아이의 감정보다는 아이를 보
는 엄마의 감정이 앞서 있습니다.
소저 엄마뿐 아니라 많은 부모가 아이의 감정을 진지하게 공감하지 않습"
477,"소저 엄마뿐 아니라 많은 부모가 아이의 감정을 진지하게 공감하지 않습
니다. 입으로는 ""우리 미란이 화났어?"", ""어이구, 우리 영호 슬프구나"" 하면
서도 정작 아이가 느끼는 감정을 심각하게 받아들이지 않습니다. 그 이면에
는 저 쪼그만 애가 화가 나면 얼마나 났겠어', '저렇게 어린애가 진짜 슬픔
이 뭔지 알 리가 있어? 하며 아이의 감정을 대수롭지 않게 바라보는 마음이
있는 것입니다.
아이의 감정은 아이의 눈높이에서 함께 공감해주어야 합니다. 어른들이
보았을 때는 아이스크림을 먹지 못해 화가 난 아이의 감정이 별것 아닌 것처
럼 보일 수 있습니다. 그러나 아이 입장에선 어른들이 믿었던 사람에게 배신
을 당했을 때 느끼는 분노와 절망감 수준의 감정일 수 있습니다. 그 정도로
마음을 어지럽게 만드는 감정인데, 부모가 웃거나 재미있다는 표정을 지으
며 ""화났구나""라고 말하면 아이는 혼란스러워합니다. 이럴 경우 아이는 자
기감정을 제대로 이해하고 대응할 기회를 상실합니다."
478,"기감정을 제대로 이해하고 대응할 기회를 상실합니다.
어떤 경우에서든 감정코칭을 할 때는 아이의 감정을 진지하게 공감해주십
시오. 말로만 공감한다고 이야기한다면 아이는 진정으로 자기감정을 공감해
준다고 느끼지 못합니다. 아이의 마음속으로 들어가 그 감정을 있는 그대로
인정하고 공감하려는 노력이 필요합니다.
'왜?'라는 질문은 공감의 맥을 끊는다.
아이가 유치원에서 울면서 돌아옵니다. 이때 부모는 어떻게 반응할까요? 아
침에 웃으면서 즐겁게 유치원에 갔던 아이가 왜 우는지 걱정스러워 급하게
아이에게 달려가 붙잡고 묻습니다.
""아니, 우리 민수 왜 울어?""
194
내 아이를 위한 감정코칭
PART4 아이와 교감하는 감정코칭 5단계 195
엄마는 우는 아이가 걱정스러워 한 말인데, ""왜 울어?""라는 말을 듣는 순
간 아이는 쉽게 대답을 하지 못합니다. '왜?'는 인지적인 사고를 요하는 질
문입니다. 인지적인 사고는 전두엽에서 처리해야 하는데, 전두엽은 평균"
479,"문입니다. 인지적인 사고는 전두엽에서 처리해야 하는데, 전두엽은 평균
27~28세는 되어야 완성됩니다. 그런데 고작 유치원생인 어린아이가 자기
가 왜 우는지를 논리적으로 설명한다는 것은 불가능합니다.
""오늘 유치원에서 나보다 힘이 센 아이가 계속 나를 괴롭혔어요. 그래서
선생님한테 일렀는데, 선생님이 나를 괴롭힌 아이를 혼내주지 않고 친구들
끼리 사이좋게 놀아야 한다면서 나한테만 뭐라고 했어요. 그래서 억울하고
속상하고 짜증이 나서 울고 있어요.""
유치원생이 이렇게 설명할 수는 없습니다. 이렇게 설명하려면 10~20여
년은 족히 걸릴지도 모릅니다. 아이의 감정은 감정으로 읽어주어야 합니다.
아이가 눈물을 흘릴 때 ""지금 뭔가 굉장히 슬픈 것 같은데...” 정도만 이야기
해줘도 아이는 엄마가 자신의 감정을 알아주었다는 데 안도하며 고개를 끄
덕끄덕합니다.
아이의 기분을 잘 모를 때는 ""기분이 어때?""라고 물어도 됩니다. 이는 감"
480,"덕끄덕합니다.
아이의 기분을 잘 모를 때는 ""기분이 어때?""라고 물어도 됩니다. 이는 감
정을 묻는 것이므로 ""화가 나요"", ""친구가 미워요"", ""슬퍼요"" 등 여러 가지로
표현할 수 있습니다. 아이가 감정을 이야기할 때 ""정말 밉겠네"", ""정말 화가
나겠네""라고 공감해주면, 아이는 부모가 자기편이라고 믿으며 마음을 열고
마치 천군만마를 얻은 듯 든든해합니다. 반대로 공감을 해주지 않으면 아이
는 무시당한다는 느낌과 자신을 미워한다는 느낌을 받으며 자존감이 낮아집
니다.
'왜?' 대신 '무엇'과 '어떻게'로 접근하라
**
아이의 감정을 읽어주고 풀어주려면 왜 그런지 알아야 합니다. 왜 우는지,
왜 화가 나는지, 왜 짜증이 나는지를 알아야 그러한 감정을 어떻게 처리할
것인지 아이와 함께 찾아갈 수 있습니다. 그런데 '왜? 는 이성적인 사고를
요하는 질문이어서 가능한 한 피해야 하는 질문이라고 말했습니다. 그렇다
면 어떻게 풀어야 할까요?"
481,"면 어떻게 풀어야 할까요?
'왜?' 대신 '무엇'과 '어떻게'를 사용해 대화를 하면 됩니다. 감정코칭을
해보지 않은 부모라면 이 간단한 단어의 차이가 얼마나 큰지 실감하기 어렵
습니다. 하지만 실제로 많은 아이를 감정코칭하다 보면, 단어 하나의 차이가
아이의 마음을 열게도 하고 닫게도 만든다는 걸 수시로 확인합니다.
다음의 감정코칭 사례를 살펴보겠습니다. '왜? 라는 질문 대신 '무엇을
사용함으로써 감정코칭을 성공적으로 풀어낸 사례입니다. 초등학교 2학년
아이가 학교에서 내준 숙제가 너무 많다고 화를 내면서 들어옵니다. 신발도
제멋대로 벗어놓고 쿵쾅거리며 자기 방으로 들어갑니다. 얼굴에는 짜증이 가
득합니다. 만일 '왜' 라는 질문으로 이야기를 했다면 어떻게 전개되었을까요?
엄마: 웅인아, 왜 쿵쾅거리며 들어오니? 왜 그래?
웅인: 짜증이 나서 죽겠어.
엄마: 왜 짜증이 나는데? 왜 짜증이 나는지 말해보라니까.
웅인 : 몰라. 말 시키지 마! 더 짜증나니까."
